570715000000003370;																							278,158	1,530,970	1,576,476	1,419,299	1,503,068	1,490,622	1,300,221	1,724,217	1,442,726	1,384,814	1,318,081	1,628,719	1,581,890	1,460,890	1,480,428	1,720,399	1,519,711	1,762,859	150,054	134,938	143,190	143,083	54,454	84,516	84,327	87,449	183,693	1,065,703
570715000000003387;																							278,158	1,530,970	1,576,476	1,419,299	1,503,068	1,490,622	1,300,221	1,724,217	1,442,726	1,384,814	1,318,081	1,628,719	1,581,890	1,460,890	1,480,428	1,720,399	1,519,711	1,762,859	150,054	134,938	143,190	143,083	54,454	84,516	84,327	87,449	183,693	1,065,703
570715000000003394;																							1,585,496	1,525,462	1,463,428	1,399,780	1,500,581	1,451,347	1,280,761	1,692,913	1,569,451	1,352,721	1,234,642	1,556,725	1,533,217	1,342,106	1,399,335	1,763,313	1,328,275	1,597,143	136,276	121,333	116,692	114,857	50,780	78,212	78,713	86,334	163,880	947,077
570715000000003400;																							1,297,109	1,453,471	1,239,102	1,331,577	1,421,432	1,422,020	1,246,151	1,619,092	1,329,038	1,281,274	1,203,862	1,359,142	1,437,865	1,285,928	1,276,254	1,614,898	1,293,710	1,485,144	127,366	116,711	120,216	84,745	49,239	68,092	69,150	76,779	153,013	865,310
570715000000003417;																							1,616,459	1,534,666	1,491,341	1,433,961	1,568,859	1,498,266	1,369,442	1,748,568	1,580,445	1,368,126	1,276,706	1,560,225	1,565,946	1,394,620	1,485,762	1,793,468	1,410,356	1,638,805	144,700	120,103	124,761	117,009	52,173	80,134	79,660	89,464	172,859	980,863
570715000000003424;																							1,530,605	1,446,286	1,436,248	1,338,103	1,455,503	1,404,299	1,255,532	1,608,735	1,321,083	1,312,572	1,206,859	1,509,852	1,529,183	1,332,678	1,379,097	1,619,302	1,295,196	1,516,253	135,899	117,857	111,646	106,562	48,372	69,034	40,191	81,115	165,699	876,374
570715000000003431;																							1,450,545	1,433,407	1,408,724	1,323,090	1,426,546	1,287,133	1,203,015	1,555,463	1,459,067	1,262,862	1,179,596	1,442,776	1,427,366	1,214,807	1,144,700	1,631,367	1,288,666	1,459,973	113,153	119,407	115,675	109,736	37,128	61,373	58,443	48,333	124,760	788,007
570715000000011818;										131,721	337,062	359,916	354,391	337,335	306,520	263,120	273,300	250,680	208,870	235,670	246,114	216,289	239,323	200,381	198,442	194,006	220,801	220,870	190,383	247,456	229,841	201,179	200,896	218,668	223,915	208,333	212,982	270,219	198,418	235,061	22,275	23,605	16,390	18,453	6,297	11,410	9,404	12,103	22,945	142,881
570715000000012501;															64,990	325,784	374,130	330,690	288,060	313,410	336,690	291,541	325,738	293,308	253,502	264,340	293,788	271,420	208,228	314,874	285,132	270,690	253,534	307,608	289,735	263,604	281,173	334,186	241,299	300,034	30,187	28,613	25,122	23,092	9,201	13,335	12,206	14,490	26,831	183,077
570715000000013461;																					0	1,347,778	1,412,171	1,302,585	1,294,263	1,198,604	1,299,369	1,288,696	1,195,734	1,417,217	1,325,797	1,199,927	1,173,737	1,352,768	1,292,576	1,212,761	1,270,688	1,490,464	1,195,135	1,266,465	129,523	123,201	102,639	104,288	43,840	64,960	58,150	72,714	110,145	809,459
570715000000013478;																					0	1,337,065	1,448,628	1,307,085	1,294,263	1,198,604	1,299,369	1,288,696	1,195,734	1,423,344	1,364,469	1,216,607	1,172,717	1,375,883	1,326,854	1,221,335	1,270,034	1,534,865	1,214,761	1,379,276	131,805	127,784	102,700	101,316	45,729	64,417	58,014	67,308	128,808	827,881
570715000000013485;																					0	183,890	1,459,040	1,301,761	1,294,263	1,198,604	1,299,369	1,288,696	1,195,734	1,431,666	1,363,795	1,234,185	1,205,306	1,391,543	1,332,755	1,239,899	1,194,290	1,508,689	1,222,825	1,285,611	136,265	128,912	109,960	103,377	44,409	63,349	57,739	74,209	131,554	849,773
570715000000013560;																						18,015	1,511,629	1,403,153	1,422,711	1,303,066	1,421,738	1,376,609	1,236,968	1,468,747	1,382,360	1,371,895	1,255,634	1,488,872	1,453,818	1,335,758	1,544,439	1,629,440	1,295,820	1,499,466	165,596	140,479	124,685	107,139	49,174	62,557	55,306	80,296	132,064	917,297
570715000000013577;																						18,015	1,412,237	1,398,602	1,422,711	1,303,066	1,421,738	1,376,609	1,236,968	1,462,162	1,367,574	1,337,300	1,261,068	1,466,399	1,431,182	1,276,955	1,525,414	1,630,600	1,242,723	1,468,701	164,111	138,518	131,415	105,306	48,920	60,920	53,808	72,772	129,460	905,231
570715000000013584;																						0	1,373,351	1,406,468	1,422,711	1,303,066	1,421,738	1,376,609	1,236,968	1,465,026	1,410,275	1,364,906	1,256,922	1,444,955	1,417,474	1,293,302	1,530,215	1,607,159	1,249,803	1,447,633	162,705	142,391	123,519	104,285	49,751	58,711	53,078	75,905	127,963	898,309
570715000000013591;																						0	1,414,616	1,411,401	1,422,711	1,303,066	1,421,738	1,376,609	1,236,968	1,467,937	1,390,734	1,281,162	1,244,070	1,424,509	1,404,233	1,300,930	1,529,186	1,594,797	1,281,310	1,415,562	159,682	141,447	135,958	103,335	48,944	59,423	52,171	74,089	126,850	901,898
570715000000013669;												22,033	264,387	222,490	224,890	233,304	239,863	189,677	133,833	187,490	227,539	207,161	195,689	191,322	179,239	129,108	176,249	173,042	154,418	154,921	179,347	166,878	154,425	184,044	168,893	144,193	170,467	191,208	159,244	154,398	18,714	21,254	14,672	9,152	4,002	7,029	6,617	7,680	15,127	104,247
570715000000056956;																									92,564	2,275,703	2,467,436	2,450,165	2,269,565	2,670,487	2,422,483	2,260,713	2,157,800	2,517,149	2,523,288	2,252,493	2,361,177	2,693,732	2,282,607	2,557,254	228,817	208,387	181,272	168,479	76,995	119,456	115,509	130,229	238,778	1,467,921
570715000000056963;																									65,918	2,247,670	2,467,918	2,450,154	2,255,195	2,700,506	2,411,268	2,173,510	2,141,519	2,549,013	2,559,291	2,234,942	2,294,897	2,702,938	2,274,035	2,609,204	228,998	217,177	192,809	167,144	79,556	115,682	120,491	29,787	246,912	1,398,557
570715000000057359;																									391,678	1,142,177	1,273,033	1,080,749	1,161,026	1,370,829	1,306,894	1,203,162	1,195,447	1,327,925	1,290,989	1,182,941	1,234,174	1,459,096	1,135,275	1,246,123	118,861	118,400	110,165	98,404	42,276	58,403	54,235	66,813	109,280	776,839
570715000000057366;																									387,023	1,142,177	1,273,033	1,080,749	1,161,026	1,370,829	1,306,894	1,203,162	1,195,447	1,327,925	1,290,989	1,182,941	1,234,174	1,459,096	1,135,275	1,246,123	118,861	118,400	110,165	98,404	42,276	58,403	54,235	66,813	109,280	776,839
570715000000057373;																									387,023	1,142,177	1,273,033	1,080,749	1,161,026	1,370,829	1,306,894	1,203,162	1,195,447	1,327,925	1,290,989	1,182,941	1,234,174	1,459,096	1,135,275	1,246,123	118,861	118,400	110,165	98,404	42,276	58,403	54,235	66,813	109,280	776,839
570715000000057458;																									1,000	4,027,838	6,733,328	4,023,088	5,339,268	6,771,577	7,575,710	7,292,615	7,911,316	7,868,665	8,363,938	8,012,264	8,731,806	8,940,651	7,771,455	6,907,609	615,680	649,020	663,430	627,060	336,090	337,900	328,010	302,980	332,880	4,193,050
570715000000057465;																										4,160,190	6,883,988	6,742,375	6,354,213	7,214,188	6,668,952	6,311,318	6,447,168	7,029,597	6,656,694	7,810,848	9,564,171	8,956,603	5,474,775	7,187,582	719,000	717,200	704,300	465,450	274,210	258,970	313,180	392,190	505,300	4,349,800
570715000000057472;																										1,965,318	4,958,518	6,682,274	4,026,635	7,348,824	7,295,729	7,695,223	8,512,481	8,930,270	9,224,498	6,968,570	7,390,290	7,385,275	8,640,056	7,869,725	937,770	941,270	641,890	115,690	375,120	406,460	325,110	442,150	587,670	4,773,130
570715000000057489;																										2,620,038	7,621,294	7,705,929	5,428,201	6,289,491	5,534,360	6,082,650	6,762,550	6,836,881	4,674,828	7,069,650	6,995,085	6,029,766	5,440,157	4,174,048	0	0	349,500	565,150	350,790	309,070	310,180	274,390	514,660	2,673,740
570715000000081248;																														14,420	20,132	19,618	14,287	16,496	10,947	18,467	21,139	26,752	21,077	23,917	1,860	1,713	1,473	1,690	425	183	0	0	0	7,343
570715000000164392;																																		64,497	4,839,752	4,559,523	4,907,389	5,414,205	4,218,503	4,542,714	466,780	444,343	413,703	368,364	184,571	219,145	214,990	232,696	417,496	2,962,087
570715000000168154;																																		25,771	4,700,943	4,437,078	4,851,017	5,208,015	4,291,865	4,722,701	465,544	419,158	408,759	378,613	173,876	227,113	222,646	244,490	414,435	2,954,633
570715000001349514;																																				4,709	28,558	35,420	25,368	29,149	3,071	2,955	1,615	2,401	641	1,245	887	1,355	3,073	17,243
570715000001368492;																																				6,040	29,484	39,128	29,701	33,824	3,260	3,384	3,666	2,811	847	1,473	1,393	1,712	2,971	21,518
570715000001399175;																																					16,390		26,770	31,548	2,875	2,754	2,891	2,558	1,171	1,505	1,619	1,659	2,780	19,813
570715000001461926;																																						1,900,842	4,153,092	4,553,436	431,343	391,816	340,684	347,808	163,281	225,466	210,362	257,889	429,015	2,797,665
570715000001461988;																																						2,033,108	4,351,757	4,744,473	475,683	396,003	393,376	362,956	179,844	231,581	223,801	272,597	448,911	2,984,750
570715000001464644;																																						1,706	8,375	6,962	502	255	314	606	265	462	614	459	878	4,354
570715000001468093;																																						8,321	16,937	19,665	1,856	1,737	1,768	1,669	666	927	946	1,047	1,805	12,422
570715000001481139;																																						9,104	27,257	32,237	2,716	2,796	2,843	2,874	1,216	1,776	1,911	1,661	2,616	20,410
570715000001481634;																																						4,921	14,308	17,318	1,822	1,807	1,505	1,466	431	650	551	794	1,720	10,746
570715000001481788;																																						5,293	12,548	14,522	1,271	1,578	1,421	1,096	367	652	614	663	1,110	8,773
570715000001482174;																																							9,946	12,362	1,148	1,056	648	819	283	545	464	521	1,010	6,494
570715000001483003;																																							33,286	37,503	3,187	3,176	3,307	3,400	1,415	1,916	2,240	2,054	3,540	24,237
570715000001483140;																																						5,534	14,187	17,343	1,961	1,492	1,039	1,170	472	796	720	1,064	1,524	10,239
570715000001496027;																																							6,314	7,617	729	673	556	642	157	344	311	412	702	4,526
570715000001497468;																																							11,141	13,069	1,569	1,341	964	811	402	541	482	671	1,202	7,983
570715000001498038;																																							12,849	16,080	1,432	1,182	1,430	1,324	415	732	677	725	1,376	9,295
570715000001498557;																																							16,080	17,793	1,881	1,742	1,730	1,143	487	790	714	755	1,455	10,696
570715000001498618;																																							13,498	17,631	1,435	1,128	1,310	1,330	583	855	1,065	879	1,446	10,032
570715000001498786;
570715000001499226;																																							9,822	12,230	899	884	1,279	1,093	455	538	591	589	998	7,325
570715000001499257;																																							10,422	11,844	1,390	1,185	1,283	1,040	415	533	564	579	981	7,969
570715000001503442;																																							24,143	33,498	3,091	2,594	2,174	2,572	1,381	1,724	1,785	1,900	3,417	20,639
570715000001503527;																																							20,570	30,043	2,348	2,017	2,605	2,210	988	1,425	1,693	1,466	2,449	17,201
570715000001503879;																																							31,625	38,700	3,457	3,296	3,284	3,069	1,616	1,999	2,051	2,285	3,732	24,791
570715000001506511;																																							26,352	48,080	4,510	4,165	4,311	3,839	2,019	2,429	2,685	2,502	3,471	29,932
570715000001522245;																																								13,973	2,098	1,895	2,095	2,030	2,098	1,816	1,321	1,319	2,562	17,235
570715000001531667;																																								9,765	754	948	715	389	136	129	103	183	534	3,890
571313103103587792;																																				8,537	35,411	45,153	35,472	42,765	3,697	3,902	3,792	3,381	1,039	1,486	1,576	1,598	3,749	24,219
571313103103588461;																																				915,315	7,513,464	8,653,101	6,762,765	7,798,995	753,711	676,463	623,488	590,325	276,020	369,619	361,581	417,971	730,325	4,799,501
571313103103588478;																																				968,209	6,466,345	8,078,333	6,302,210	7,262,264	693,045	647,239	475,802	510,262	244,207	349,518	325,061	402,960	675,370	4,323,464
571313103103588485;																																				864,250	6,295,012	7,671,572	6,058,845	6,973,358	671,885	634,513	545,989	515,574	238,413	333,454	314,318	382,424	653,171	4,289,740
571313103103588492;																																				820,339	7,229,822	8,167,402	6,531,653	7,589,810	715,194	679,371	430,239	570,210	263,638	376,696	362,948	425,001	723,079	4,546,376
571313103190003106;																																				7,819	10,294		16,584	19,200	1,759	1,654	1,259	1,543	607	836	579	1,023	1,953	11,214
571313103190005896;																																					1,832		17,997	19,939	1,856	2,044	1,917	1,616	697	915	880	928	1,618	12,473
571313104601088019;																																						10,432	13,615	14,681	1,198	1,385	1,251	992	393	595	510	601	1,331	8,256
571313105100194065;																																			0	17,716	12,762	16,173	13,419	12,839	262	168	96	322	909	917	1,232	446	281	4,631
571313105100206409;																																						14,516	16,932	18,168	1,990	1,734	1,826	1,224	587	861	798	840	1,473	11,331
570714700000013256;																							16,318	19,283	14,808	19,080	13,521	7,035	0	0	0	16,236	24,207	27,099	26,158	20,158	23,216	28,572	21,099	25,169	2,016	2,019	2,129	2,060	798	1,651	1,306	1,390	1,985	15,353
570715000000001185;																						189	1,888,097	1,915,030	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	2,096,472	1,887,137	1,770,746	2,193,068	2,139,494	1,892,418	2,014,247	2,454,757	1,876,732	2,165,379	164,959	137,891	157,213	143,477	73,636	146,214	116,917	131,155	231,342	1,302,804
570715000000001192;																						888,304	2,171,516	1,896,831	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	2,016,326	1,826,913	1,669,675	2,069,679	2,040,300	1,907,996	1,908,332	2,327,474	1,781,707	2,099,620	156,490	134,146	151,138	141,194	71,241	145,270	114,662	122,814	229,288	1,266,244
570715000000001208;																						906,861	1,954,407	1,907,337	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	2,008,804	1,850,294	1,719,576	2,147,703	2,117,982	1,935,956	1,966,432	2,367,773	1,839,835	2,161,560	156,767	138,111	160,852	144,035	74,637	146,494	117,233	128,287	231,421	1,297,838
570715000000001215;																						828,714	2,103,050	1,895,823	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	1,949,503	1,796,099	1,649,933	1,993,077	2,042,142	1,886,799	1,815,074	2,313,772	1,791,729	2,086,153	156,254	135,302	155,809	141,809	73,661	92,156	114,967	126,143	223,756	1,219,856
570715000000001222;																						846,694	2,127,443	1,889,511	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	2,009,866	1,840,062	1,648,993	2,107,617	2,076,539	1,875,935	1,911,954	2,272,447	1,764,897	2,114,396	149,141	141,108	149,709	140,071	71,789	143,203	115,722	127,484	223,969	1,262,196
570715000000001239;																						896,594	2,104,543	1,894,020	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	1,960,031	1,755,769	1,676,539	2,061,735	1,988,476	1,899,883	1,889,932	2,274,239	1,698,282	2,077,791	150,903	118,505	140,672	135,045	71,270	143,851	115,636	116,158	220,015	1,212,055
570715000000001246;																						875,995	2,128,194	1,903,724	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	1,969,790	1,853,068	1,703,410	2,095,819	2,128,242	1,859,238	1,958,262	2,299,329	1,854,866	2,116,024	161,594	144,256	156,596	63,938	69,852	144,321	116,934	111,902	181,143	1,150,535
570715000000001253;																						880,016	2,079,683	1,894,590	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	1,982,923	1,859,690	1,771,025	2,153,147	2,177,120	1,982,813	1,996,002	2,440,495	1,855,473	2,207,164	166,967	141,702	162,433	144,669	70,974	145,121	117,695	134,515	239,772	1,323,848
570715000000001260;																						876,315	2,073,323	1,890,641	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	2,019,888	1,862,084	1,771,018	2,111,137	2,122,077	1,953,246	1,975,197	2,353,177	1,856,579	2,142,227	166,056	147,044	160,496	144,735	76,321	146,527	116,237	132,369	236,601	1,326,387
570715000000001277;																						932,487	2,193,277	1,900,660	2,018,946	1,730,027	1,927,572	1,922,040	1,834,096	2,227,360	2,035,289	1,887,953	1,747,853	2,170,026	2,163,877	1,938,870	2,017,304	2,386,786	1,850,448	2,177,370	175,368	164,082	159,790	140,718	80,724	146,452	117,164	132,851	230,662	1,347,812
570715000000008511;												5,233	369,200	356,412	369,310	340,820	383,550	353,282	285,050	322,940	347,206	264,070	349,296	299,947	299,651	275,279	309,858	307,865	278,996	371,076	322,914	295,705	269,692	331,983	324,371	280,038	292,442	387,700	276,117	285,487	26,377	27,319	20,802	14,583	9,611	21,227	17,594	21,051	37,303	195,866
570715000000008559;													359,957	456,843	441,600	444,660	459,510	446,110	378,760	415,670	435,500	396,064	434,979	367,766	388,526	356,963	366,319	366,279	309,014	456,382	395,490	379,723	322,054	319,457	421,441	385,077	402,027	466,737	332,306	397,462	35,086	34,094	30,077	31,132	16,392	28,025	23,586	8,325	0	206,718
570715000000008580;													275,307	449,240	469,730	457,370	502,280	410,620	399,000	315,500	484,128	325,864	444,951	391,678	396,091	368,420	417,817	374,992	365,206	461,150	405,474	357,297	172,905	437,233	436,165	380,578	393,881	489,334	377,824	445,933	26,844	37,469	38,895	27,277	16,189	28,657	26,667	27,086	44,954	274,038
570715000000008597;													275,370	449,344	447,380	440,800	493,500	401,190	378,030	391,020	434,807	389,535	419,824	371,467	377,042	342,224	394,926	352,060	319,302	423,196	352,700	345,577	343,020	396,452	392,071	310,057	286,779	263,673	331,332	390,543	31,293	32,315	33,004	28,589	13,345	25,484	20,433	23,632	40,663	248,757
570715000000008733;													31,278	357,268	365,020	338,710	379,610	343,770	286,910	316,530	341,045	307,893	338,137	291,147	288,445	263,033	310,447	286,107	270,341	352,833	315,641	270,890	237,169	334,673	326,286	297,265	295,632	381,003	237,846	298,376	24,831	20,605	19,813	23,794	10,358	22,298	17,155	19,381	34,938	193,173
570715000000008788;													8,844	386,577	403,840	401,540	406,700	376,350	319,550	352,430	372,373	342,851	364,730	316,825	301,367	276,738	308,085	284,907	267,176	366,362	313,001	285,203	274,493	337,773	366,437	325,338	290,834	406,921	311,642	356,965	23,390	29,477	28,678	27,967	12,688	21,289	20,969	21,551	39,676	225,684
570715000000008863;														306,556	352,000	337,000	353,000	335,000	275,000	314,000	326,000	295,554	319,220	204,344	213,107	256,149	285,617	260,214	222,505	324,156	264,936	240,136	243,906	303,800	286,142	250,926	244,017	315,308	219,602	258,689	24,847	21,272	23,095	21,953	7,036	16,323	9,759	14,976	26,040	165,301
570715000000008887;														309,609	340,870	331,290	350,960	321,950	272,420	306,650	316,720	296,624	313,940	265,273	249,511	237,663	270,151	260,473	230,066	293,628	271,298	245,544	229,003	282,395	275,212	246,663	259,898	312,713	229,430	245,024	22,239	16,607	19,169	19,372	9,037	15,722	10,411	13,606	22,557	148,720
570715000000008894;														281,433	404,080	325,460	404,060	370,280	317,150	346,620	364,945	253,452	385,048	301,306	325,985	292,513	338,746	328,207	287,878	383,530	328,234	293,480	288,540	350,387	336,430	278,515	314,384	378,879	273,994	320,212	28,389	27,937	29,080	27,229	11,584	24,124	18,494	19,057	35,212	221,105
570715000000008931;														274,939	357,600	362,030	358,040	365,090	303,720	332,400	315,254	340,187	352,956	283,946	302,309	279,817	314,200	304,278	254,805	337,214	312,137	285,746	274,580	321,966	316,184	281,627	302,734	357,462	263,570	301,619	27,845	23,731	9,592	23,730	12,406	19,366	15,170	17,239	27,378	176,456
570715000000009075;														12,100	442,080	420,040	453,250	423,200	344,160	395,130	416,573	279,988	406,317	343,299	355,271	331,304	386,501	371,847	332,286	437,999	381,071	346,033	324,037	413,220	406,949	357,097	369,962	451,952	322,611	408,185	32,597	31,217	27,501	29,941	13,386	28,806	23,761	24,583	44,260	256,053
570715000000009105;														9,611	397,329	396,550	425,420	388,430	323,500	364,300	379,667	222,986	310,082	311,827	322,968	297,413	352,317	259,420	292,284	386,203	333,669	318,426	286,773	365,168	350,870	315,576	334,346	405,029	263,858	348,157	29,932	27,796	27,230	15,702	6,735	15,231	11,720	6,489	24,677	165,513
570715000000009181;															230,480	289,930	303,930	279,360	226,980	264,240	280,693	248,755	276,867	227,287	236,937	213,535	244,775	229,533	203,946	273,147	257,675	229,517	192,474	260,175	238,637	214,146	228,358	274,326	183,194	167,135	18,913	14,990	16,696	17,704	7,144	12,776	10,783	11,858	17,791	128,654
570715000000009389;																	256,900	515,760	445,500	468,330	498,144	469,332	484,615	416,322	430,860	390,324	431,826	409,644	372,881	478,854	419,150	396,217	382,775	433,212	432,228	414,317	437,678	492,100	383,393	436,543	39,764	40,121	42,220	35,942	15,674	26,048	19,608	23,490	42,370	285,237
570715000000009419;																		576,878	1,023,742	1,092,128	1,137,851	949,571	1,315,610	961,589	1,022,850	766,670	800,737	975,137	889,113	1,151,796	961,342	937,096	902,596	1,035,222	940,145	936,420	1,018,869	294,044	716,852	595,473	106,424	158,889	170,067	152,620	70,061	70,014	18,951	41,718	129	788,872
570715000000009426;																		260,880	469,390	533,470	556,188	455,857	571,653	470,489	482,172	449,728	508,706	505,462	441,761	560,395	495,054	467,535	422,289	537,943	491,146	466,802	489,660	571,996	427,655	461,202	43,540	42,476	38,247	39,366	17,432	30,632	26,026	30,787	54,745	323,251
570715000000009433;																		258,560	471,010	517,340	538,762	451,999	561,105	458,141	444,733	430,219	482,615	477,746	429,313	532,588	443,456	419,480	404,575	494,513	490,676	447,283	493,520	556,664	419,250	418,881	41,306	34,999	31,174	29,534	17,986	23,653	18,600	19,588	39,102	255,941
570715000000009440;																			560,401	982,440	1,049,406	972,721	1,024,478	872,948	915,653	841,766	964,675	904,650	828,758	977,730	928,899	803,698	807,152	938,494	934,284	827,166	874,737	1,035,630	793,537	937,199	74,673	81,320	76,523	66,488	30,050	59,899	43,716	55,000	98,964	586,634
570715000000009457;																			599,190	1,066,309	1,128,838	1,024,423	1,097,818	949,434	971,519	885,918	1,030,358	1,019,515	885,384	1,117,379	1,004,437	897,709	885,151	1,061,939	1,029,399	935,100	938,344	1,155,874	867,575	1,026,166	83,161	81,340	75,166	75,541	31,996	64,327	50,955	60,883	107,396	630,764
570715000000009464;																			614,239	1,088,355	1,165,322	906,315	1,178,747	1,004,525	1,077,765	952,065	1,113,233	1,016,363	909,905	1,003,304	1,104,721	979,594	963,142	1,139,286	1,119,306	931,781	1,018,712	1,276,648	941,755	1,117,396	96,704	89,646	96,952	84,932	36,598	69,092	52,099	64,085	109,131	699,237
570715000000009471;																			614,446	1,082,679	1,143,387	1,075,637	1,120,629	987,603	1,073,995	933,866	1,080,347	1,025,184	913,745	1,189,176	794,673	985,101	943,013	1,123,350	1,088,451	984,903	1,062,596	1,008,754	916,167	1,064,720	90,631	90,489	97,780	90,574	41,241	66,355	48,822	44,192	105,933	676,016
570715000000009785;																				544,704	1,360,030	1,236,724	1,321,016	899,654	1,072,704	1,070,886	1,178,283	1,165,712	1,016,758	1,254,877	1,010,147	1,096,477	1,072,640	1,246,746	1,221,522	1,096,807	1,127,375	1,288,808	1,014,050	1,201,536	103,545	97,465	111,114	96,625	47,642	73,689	50,076	37,764	115,402	733,322
570715000000009792;																				539,250	1,370,300	1,300,346	1,380,025	991,369	1,230,868	1,104,301	1,258,682	1,106,673	1,086,793	1,368,040	1,252,727	1,145,749	1,094,571	1,299,815	1,266,559	1,160,149	1,211,172	1,405,972	1,085,036	1,276,166	100,170	101,890	102,670	100,733	47,924	74,565	45,545	73,077	121,798	768,373
570715000000009808;																				489,550	1,261,000	1,140,803	1,247,770	1,050,195	1,029,755	1,021,035	1,164,157	1,097,566	974,073	1,199,597	944,113	1,066,857	1,018,852	1,192,727	1,144,787	1,041,795	1,095,986	1,229,511	957,211	1,098,176	98,555	86,418	102,578	90,251	45,428	72,848	56,711	66,483	107,178	726,448
570715000000009815;																				494,550	1,295,000	1,204,147	1,278,174	1,089,911	1,166,996	1,023,852	1,186,432	1,128,179	999,484	1,291,704	1,162,392	1,083,396	980,348	1,228,444	1,196,499	1,087,307	1,128,388	1,340,976	1,002,913	1,156,986	100,781	74,157	103,700	92,034	43,977	72,945	56,064	68,595	112,694	724,946
570715000000009822;																				108,462	1,491,172	1,472,791	1,515,159	1,256,666	1,356,452	1,167,953	1,390,883	1,351,643	1,209,915	1,539,553	1,345,480	1,262,024	1,249,609	1,416,203	1,296,882	1,240,937	1,334,820	1,374,328	1,044,333	1,368,054	118,963	113,883	120,687	111,256	53,066	88,959	65,890	80,551	127,651	880,905
570715000000009839;																				316,368	1,615,530	1,539,840	1,639,668	1,406,041	1,496,120	1,342,802	1,529,806	1,457,489	1,332,086	1,697,473	1,507,016	1,364,274	1,349,265	1,574,466	1,538,629	1,405,354	1,296,294	1,717,268	1,295,968	1,500,025	133,311	119,227	129,509	117,541	59,175	92,502	74,350	76,012	135,963	937,590
570715000000009846;																				323,301	1,683,796	1,410,703	1,608,684	1,349,005	1,442,933	1,296,351	1,470,815	1,390,223	1,272,423	1,546,268	1,465,359	1,332,955	1,256,093	1,526,642	1,444,768	1,304,740	1,392,439	1,512,321	1,234,792	1,433,492	131,649	112,235	120,813	106,623	54,939	88,187	65,830	82,975	139,610	902,862
570715000000010019;																				44,557	1,324,726	1,137,301	1,339,644	1,079,742	1,088,820	988,652	1,166,251	1,170,954	1,023,118	1,343,054	1,187,984	1,090,584	1,096,619	1,233,398	1,178,929	1,121,653	1,183,887	1,406,995	945,978	1,053,810	86,996	97,299	102,427	84,163	43,279	70,074	56,207	58,640	106,758	705,843
570715000000010026;																				42,901	1,231,551	1,092,079	1,254,556	1,053,421	1,088,820	988,652	1,131,797	1,073,942	939,326	1,267,079	1,118,148	991,561	992,162	1,131,485	1,107,630	1,016,347	1,074,428	1,295,684	956,852	1,119,812	96,252	94,668	91,742	87,186	36,939	72,749	51,386	58,592	116,684	706,198
570715000000010033;																				42,668	1,301,874	1,137,797	1,316,991	1,065,906	1,088,820	988,652	1,062,658	1,155,745	1,017,891	1,340,828	1,167,444	1,056,503	1,045,047	1,208,445	1,181,927	1,072,777	1,106,611	1,363,189	1,013,071	1,200,491	99,006	95,217	91,005	78,070	39,828	79,097	61,324	66,894	121,450	731,892
570715000000010040;																				38,682	1,257,197	1,077,539	1,236,030	1,053,255	1,088,820	988,652	1,132,599	1,035,902	929,577	1,237,814	1,081,953	977,751	973,907	1,130,593	1,135,317	987,075	1,034,775	1,152,172	967,267	1,132,445	93,218	89,560	91,680	91,265	37,257	77,553	62,590	62,609	117,699	723,431
570715000000010057;																				37,445	1,159,678	1,019,742	1,189,042	1,042,671	1,088,820	988,652	1,110,781	1,054,373	907,817	1,226,001	1,062,867	931,717	952,244	1,059,620	1,052,866	992,345	962,429	1,216,240	894,381	1,053,096	80,048	89,354	92,478	83,110	24,038	58,437	39,541	43,731	97,002	607,738
570715000000010064;																				42,287	1,272,204	1,099,132	1,278,927	1,065,389	1,088,820	988,652	1,133,195	1,115,233	970,802	1,296,768	1,130,901	1,025,890	1,045,692	1,158,816	1,154,349	1,043,933	1,110,234	1,318,707	945,645	1,123,704	99,055	78,899	76,812	89,048	42,681	73,707	57,245	60,882	117,829	696,158
570715000000010088;																					870,226	1,193,336	1,364,631	1,150,748	1,157,213	1,009,006	1,194,296	1,193,972	1,073,091	1,348,089	1,223,998	1,117,466	1,083,573	1,274,097	1,248,434	1,146,862	1,225,599	1,406,818	1,064,169	1,187,214	108,587	105,269	110,589	92,642	43,555	71,038	51,732	61,020	119,158	763,589
570715000000010095;																					827,375	1,105,063	1,288,678	1,126,046	1,157,213	1,009,006	1,151,301	1,130,500	1,008,503	1,306,554	1,158,612	1,054,810	1,021,299	1,200,131	1,185,038	1,072,008	1,127,018	1,323,730	1,003,212	1,176,376	108,179	104,597	106,264	86,762	41,429	67,568	54,576	56,790	112,535	738,699
